# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       4.718448997658e+03       2.803587843483e-05       8.495649756034e+01       6.304727052967e+01       1.408008968528e+04       2.983418126198e+00       6.645026515211e+07       4.749731787286e+01       1.365036487687e+03       2.576833799524e+02       1.407948678226e+03       3.492914243310e-08       9.442897753412e+02       3.974958321241e+03       3.974958321241e+03       7.697754209744e+02      -4.113381815509e+01       5.159522015721e-04       5.273552566573e-01 
       4.667991403986e+03       2.859732924598e-05       8.576454643621e+01       6.184590736868e+01       1.407928163640e+04       3.015486733255e+00       6.573604493465e+07       4.793381193611e+01       1.307589333874e+03       2.495064287804e+02       1.363270874028e+03       3.492914243310e-08       9.045496215379e+02       3.824916258256e+03       3.824916258256e+03       7.373796517691e+02      -3.906960599850e+01       5.188923904009e-04       5.299343572025e-01 
       4.618073273451e+03       2.916968225397e-05       8.657947899441e+01       6.066829081494e+01       1.407846670384e+04       3.047898543797e+00       6.502946928289e+07       4.837372834347e+01       1.252559826411e+03       2.415889531341e+02       1.320010810561e+03       3.492914243310e-08       8.664819202652e+02       3.680641510406e+03       3.680641510406e+03       7.063472488571e+02      -3.710950467785e+01       5.218638002446e-04       5.325130313924e-01 
       4.568688838428e+03       2.975314092980e-05       8.740134228827e+01       5.951393723112e+01       1.407764484055e+04       3.080657204089e+00       6.433045649920e+07       4.881708486022e+01       1.199846219371e+03       2.339227191929e+02       1.278123499294e+03       3.492914243310e-08       8.300162868567e+02       3.541908724749e+03       3.541908724749e+03       6.766208353743e+02      -3.524823798871e+01       5.248667722689e-04       5.350911280847e-01 
       4.519832392955e+03       3.034791236293e-05       8.823018355595e+01       5.838237303576e+01       1.407681599928e+04       3.113766398687e+00       6.363892575922e+07       4.926389921613e+01       1.149351048775e+03       2.264997544165e+02       1.237565379296e+03       3.492914243310e-08       7.950852987636e+02       3.408501481286e+03       3.408501481286e+03       6.481454491445e+02      -3.348079831881e+01       5.279016513242e-04       5.376684962806e-01 
       4.471498292077e+03       3.095420732206e-05       8.906605022023e+01       5.727313449173e+01       1.407598013262e+04       3.147229850831e+00       6.295479710244e+07       4.971418910357e+01       1.100980952386e+03       2.193123392535e+02       1.198294271938e+03       3.492914243310e-08       7.616243708952e+02       3.280211934507e+03       3.280211934507e+03       6.208684410588e+02      -3.180243291891e+01       5.309687859851e-04       5.402449851602e-01 
       4.423680951191e+03       3.157224031678e-05       8.990898988817e+01       5.618576749913e+01       1.407513719295e+04       3.181051322844e+00       6.227799142303e+07       5.016797217558e+01       1.054646497090e+03       2.123529991136e+02       1.160269337023e+03       3.492914243310e-08       7.295716362050e+02       3.156840469466e+03       3.156840469466e+03       5.947393777300e+02      -3.020863087784e+01       5.340685285898e-04       5.428204441181e-01 
       4.376374845399e+03       3.220222966088e-05       9.075905035086e+01       5.511982739260e+01       1.407428713249e+04       3.215234616537e+00       6.160843046067e+07       5.062526604395e+01       1.010262013537e+03       2.056144965943e+02       1.123451030321e+03       3.492914243310e-08       6.988678313028e+02       3.038195371790e+03       3.038195371790e+03       5.697099482451e+02      -2.869511076580e+01       5.372012352813e-04       5.453947227977e-01 
       4.329574508875e+03       3.284439753649e-05       9.161627958316e+01       5.407487874288e+01       1.407342990325e+04       3.249783573614e+00       6.094603679147e+07       5.108608827724e+01       9.677454377489e+02       1.990898239545e+02       1.087801062439e+03       3.492914243310e-08       6.694561868803e+02       2.924092511057e+03       2.924092511057e+03       5.457338748415e+02      -2.725780891135e+01       5.403672660479e-04       5.479676711267e-01 
       4.283274534230e+03       3.349897005907e-05       9.248072574345e+01       5.305049516261e+01       1.407256545709e+04       3.284702076083e+00       6.029073381911e+07       5.155045639890e+01       9.270181593829e+02       1.927721958265e+02       1.053282359005e+03       3.492914243310e-08       6.412823227489e+02       2.814355036998e+03       2.814355036998e+03       5.227668273423e+02      -2.589286827945e+01       5.435669847646e-04       5.505391393517e-01 
       4.237469571885e+03       3.416617734279e-05       9.335243717336e+01       5.204625911620e+01       1.407169374566e+04       3.319994046673e+00       5.964244576588e+07       5.201838788524e+01       8.880048763904e+02       1.866550421595e+02       1.019859022112e+03       3.492914243310e-08       6.142941472939e+02       2.708813087990e+03       2.708813087990e+03       5.007663411932e+02      -2.459662791977e+01       5.468007592344e-04       5.531089780728e-01 
       4.192154329459e+03       3.484625356858e-05       9.423146239756e+01       5.106176173375e+01       1.407081472044e+04       3.355663449252e+00       5.900109766402e+07       5.248990016352e+01       8.506334557870e+02       1.807320013875e+02       9.874962929839e+02       3.492914243310e-08       5.884417611605e+02       2.607303511354e+03       2.607303511354e+03       4.796917389476e+02      -2.336561295585e+01       5.500689612310e-04       5.556770382782e-01 
       4.147323571151e+03       3.553943705200e-05       9.511785012350e+01       5.009660262888e+01       1.406992833271e+04       3.391714289251e+00       5.836661534701e+07       5.296501060995e+01       8.148348002833e+02       1.749969138128e+02       9.561605158308e+02       3.492914243310e-08       5.636773649938e+02       2.509669594956e+03       2.509669594956e+03       4.595040550574e+02      -2.219652508729e+01       5.533719665415e-04       5.582431713783e-01 
       4.102972117142e+03       3.624597031274e-05       9.601164924122e+01       4.915038972043e+01       1.406903453360e+04       3.428150614092e+00       5.773892544098e+07       5.344373654773e+01       7.805427205287e+02       1.694438152010e+02       9.258191028457e+02       3.492914243310e-08       5.399551710601e+02       2.415760809670e+03       2.415760809670e+03       4.401659638280e+02      -2.108623357860e+01       5.567101550092e-04       5.608072292399e-01 
       4.059094842988e+03       3.696610014415e-05       9.691290882310e+01       4.822273905794e+01       1.406813327401e+04       3.464976513618e+00       5.711795535629e+07       5.392609524505e+01       7.476938127317e+02       1.640669305779e+02       8.964405003163e+02       3.492914243310e-08       5.172313185890e+02       2.325432562250e+03       2.325432562250e+03       4.216417104053e+02      -2.003176670971e+01       5.600839105770e-04       5.633690642202e-01 
       4.015686679035e+03       3.770007768604e-05       9.782167812371e+01       4.731327465075e+01       1.406722450471e+04       3.502196120533e+00       5.650363327908e+07       5.441210391312e+01       7.162273414306e+02       1.588606682240e+02       8.679941558100e+02       3.492914243310e-08       4.954637926777e+02       2.238545958177e+03       2.238545958177e+03       4.038970446678e+02      -1.903030366435e+01       5.634936213320e-04       5.659285291999e-01 
       3.972742609832e+03       3.844815849693e-05       9.873800657957e+01       4.642162830083e+01       1.406630817626e+04       3.539813610840e+00       5.589588816302e+07       5.490177970412e+01       6.860851271975e+02       1.538196138593e+02       8.404504864009e+02       3.492914243310e-08       4.746123466077e+02       2.154967574100e+03       2.154967574100e+03       3.868991579001e+02      -1.807916683393e+01       5.669396795498e-04       5.684854776170e-01 
       3.930257673548e+03       3.921060262759e-05       9.966194380901e+01       4.554743943904e+01       1.406538423903e+04       3.577833204287e+00       5.529464972108e+07       5.539513970928e+01       6.572114390681e+02       1.489385250128e+02       8.137808479048e+02       3.492914243310e-08       4.546384274320e+02       2.074569239453e+03       2.074569239453e+03       3.706166221318e+02      -1.717581451536e+01       5.704224817393e-04       5.710397634997e-01 
       3.888226961402e+03       3.998767469626e-05       1.005935396120e+02       4.469035496489e+01       1.406445264322e+04       3.616259164818e+00       5.469984841739e+07       5.589220095680e+01       6.295528914995e+02       1.442123255703e+02       7.879575050907e+02       3.492914243310e-08       4.355051046928e+02       1.997227826888e+03       1.997227826888e+03       3.550193320292e+02      -1.631783398275e+01       5.739424286883e-04       5.735912414995e-01 
       3.846645617094e+03       4.077964396535e-05       1.015328439699e+02       4.385002908973e+01       1.406351333887e+04       3.655095801024e+00       5.411141545923e+07       5.639298040987e+01       6.030583456633e+02       1.396361004960e+02       7.629536028370e+02       3.492914243310e-08       4.171770021394e+02       1.922825051171e+03       1.922825051171e+03       3.400784492326e+02      -1.550293491368e+01       5.774999255097e-04       5.761397669230e-01 
       3.805508836246e+03       4.158678441879e-05       1.024799070455e+02       4.302612318316e+01       1.406256627579e+04       3.694347466604e+00       5.352928278909e+07       5.689749496466e+01       5.776788148934e+02       1.352050907203e+02       7.387431382038e+02       3.492914243310e-08       3.996202323203e+02       1.851247276173e+03       1.851247276173e+03       3.257663490363e+02      -1.472894315190e+01       5.810953816878e-04       5.786851957645e-01 
       3.764811865845e+03       4.240937484002e-05       1.034347791827e+02       4.221830562277e+01       1.406161140365e+04       3.734018560829e+00       5.295338307678e+07       5.740576144827e+01       5.533673741130e+02       1.309146881913e+02       7.153009333909e+02       3.492914243310e-08       3.828023339272e+02       1.782385329657e+03       1.782385329657e+03       3.120565693118e+02      -1.399379478913e+01       5.847292111253e-04       5.812273847382e-01 
       3.724550003695e+03       4.324769889295e-05       1.043975109065e+02       4.142625164700e+01       1.406064867193e+04       3.774113529006e+00       5.238364971166e+07       5.791779661673e+01       5.300790730732e+02       1.267604310823e+02       6.926026095537e+02       3.492914243310e-08       3.666922117764e+02       1.716134325521e+03       1.716134325521e+03       2.989237615816e+02      -1.329553054955e+01       5.884018321906e-04       5.837661913091e-01 
       3.684718597871e+03       4.410204520303e-05       1.053681529230e+02       4.064964321118e+01       1.405967802991e+04       3.814636862954e+00       5.182001679493e+07       5.843361715297e+01       5.077708532430e+02       1.227379991517e+02       6.706245614508e+02       3.492914243310e-08       3.512600793156e+02       1.652393493196e+03       1.652393493196e+03       2.863436441513e+02      -1.263229046155e+01       5.921136677664e-04       5.863014737240e-01 
